"year","month","country","region","latitude","longitude","multiple","success","attack","target","weapon","num_kill","damages","kidnap","inter","death","bombs","bnm"
1973,"Apr","Italy","Western Europe",44.106737,9.829219,"no","yes","Bombing/Explosion","Military","Bombs",0,"Minor","no","yes","no","yes","yes"
1973,"Apr","West Germany (FRG)","Western Europe",50.111445,8.680615,"no","yes","Facility/Infrastructure Attack","Government (Diplomatic)","Incendiary",0,"Minor","no","yes","no","no","no"
1973,"May","Spain","Western Europe",41.387917,2.169919,"no","yes","Facility/Infrastructure Attack","Airports & Aircraft","Incendiary",0,"Minor","no","yes","no","no","no"
1973,"May","Greece","Western Europe",37.97918,23.716647,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1973,"May","Greece","Western Europe",37.97918,23.716647,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",0,"Minor","no","yes","no","yes","yes"
1973,"May","United States","North America",40.71455,-74.007124,"no","yes","Bombing/Explosion","Police","Bombs",0,"Minor","no","no","no","yes","yes"
1973,"May","Greece","Western Europe",37.97918,23.716647,"no","yes","Bombing/Explosion","Military","Bombs",0,"Minor","no","yes","no","yes","yes"
1973,"May","United States","North America",40.71455,-74.007124,"no","yes","Bombing/Explosion","Police","Bombs",0,"Minor","no","no","no","yes","yes"
1973,"May","France","Western Europe",48.856614,2.352222,"no","yes","Bombing/Explosion","Government (Diplomatic)","Bombs",0,"Minor","no","yes","no","yes","yes"
1973,"Jun","West Germany (FRG)","Western Europe",52.505803,13.331741,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1973,"Jun","United States","North America",40.71455,-74.007124,"no","yes","Armed Assault","Government (Diplomatic)","Incendiary",0,"Minor","no","yes","no","no","no"
1973,"Jul","United States","North America",40.8501,-73.866246,"no","yes","Hostage Taking (Kidnapping)","Business","Firearms",0,"Minor","no","no","no","no","no"
1973,"Jul","West Germany (FRG)","Western Europe",49.845939,7.860205,"no","yes","Facility/Infrastructure Attack","Military","Incendiary",0,"Minor","no","yes","no","no","no"
1973,"Aug","Yugoslavia","Eastern Europe",44.818611,20.468056,"no","yes","Bombing/Explosion","Transportation","Bombs",1,"Minor","no","yes","yes","yes","no"
1973,"Aug","West Germany (FRG)","Western Europe",54.953947,8.342259,"no","yes","Facility/Infrastructure Attack","Journalists & Media","Incendiary",0,"Minor","no","yes","no","no","no"
1973,"Aug","Greece","Western Europe",37.97918,23.716647,"no","yes","Bombing/Explosion","Airports & Aircraft","Firearms",5,"Minor","no","yes","yes","no","no"
1973,"Sep","France","Western Europe",48.856614,2.352222,"no","yes","Hostage Taking (Barricade Incident)","Government (Diplomatic)","Firearms",0,"Minor","yes","yes","no","no","no"
1973,"Sep","West Germany (FRG)","Western Europe",52.505803,13.331741,"no","yes","Bombing/Explosion","Government (Diplomatic)","Bombs",0,"Minor","no","yes","no","yes","yes"
1973,"Sep","Italy","Western Europe",44.49419,11.346518,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",0,"Minor","no","yes","no","yes","yes"
1973,"Sep","United States","North America",40.71455,-74.007124,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","no","no","yes","yes"
1973,"Dic","France","Western Europe",43.296482,5.36978,"no","yes","Bombing/Explosion","Government (Diplomatic)","Bombs",3,"Minor","no","yes","yes","yes","no"
1973,"Dic","Italy","Western Europe",41.89052,12.494249,"no","yes","Hostage Taking (Barricade Incident)","Airports & Aircraft","Firearms",30,"Major","yes","yes","yes","no","no"
1974,"Jan","Greece","Western Europe",37.97918,23.716647,"no","no","Bombing/Explosion","Government (General)","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Jan","Switzerland","Western Europe",47.36865,8.539182,"no","yes","Bombing/Explosion","Government (Diplomatic)","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Feb","Mexico","North America",20.673343,-103.344177,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Feb","Mexico","North America",20.673343,-103.344177,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Feb","Mexico","North America",20.673343,-103.344177,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Feb","Great Britain","Western Europe",51.867881,0.266391,"no","yes","Armed Assault","Business","Firearms",0,"Minor","no","yes","no","no","no"
1974,"Feb","Great Britain","Western Europe",53.717059,-1.635032,"no","yes","Bombing/Explosion","Military","Bombs",12,"Minor","no","yes","yes","yes","no"
1974,"Feb","Great Britain","Western Europe",51.669303,-0.563143,"no","yes","Bombing/Explosion","Military","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Feb","France","Western Europe",48.416095,-3.832245,"no","yes","Bombing/Explosion","Utilities","Bombs",0,"Major","no","no","no","yes","yes"
1974,"Feb","Mexico","North America",20.673343,-103.344177,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Feb","Mexico","North America",20.673343,-103.344177,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Mar","Corsica","Western Europe",42.697283,9.450881,"no","yes","Bombing/Explosion","Airports & Aircraft","Bombs",0,"Minor","no","no","no","yes","yes"
1974,"Mar","Mexico","North America",19.432608,-99.133207,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Apr","United States","North America",34.05349,-118.245319,"no","yes","Bombing/Explosion","Government (Diplomatic)","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Apr","El Salvador","Central America",13.69288,-89.199161,"no","yes","Bombing/Explosion","Government (Diplomatic)","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"May","West Germany (FRG)","Western Europe",52.505803,13.331741,"no","yes","Armed Assault","Government (General)","Incendiary",0,"Minor","no","yes","no","no","no"
1974,"May","Belgium","Western Europe",50.850335,4.351685,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"May","Mexico","North America",20.97,-89.62,"no","yes","Bombing/Explosion","Government (General)","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"May","Great Britain","Western Europe",51.500152,-0.126236,"no","yes","Bombing/Explosion","Airports & Aircraft","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"May","Belgium","Western Europe",50.850335,4.351685,"no","yes","Facility/Infrastructure Attack","Airports & Aircraft","Incendiary",0,"Minor","no","yes","no","no","no"
1974,"Jun","Greece","Western Europe",37.97918,23.716647,"no","no","Bombing/Explosion","Military","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Jun","West Germany (FRG)","Western Europe",52.505803,13.331741,"no","yes","Bombing/Explosion","Government (Diplomatic)","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Jun","United States","North America",40.438335,-79.997459,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","no","no","yes","yes"
1974,"Jun","Great Britain","Western Europe",51.500152,-0.126236,"no","yes","Bombing/Explosion","Government (General)","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Jun","Switzerland","Western Europe",47.36865,8.539182,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Jul","France","Western Europe",48.856614,2.352222,"no","yes","Bombing/Explosion","Government (Diplomatic)","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Jul","France","Western Europe",43.091463,-0.045726,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Jul","Great Britain","Western Europe",52.482961,-1.893592,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Jul","Great Britain","Western Europe",53.480713,-2.234377,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Jul","Great Britain","Western Europe",51.500152,-0.126236,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",1,"Minor","no","yes","yes","yes","no"
1974,"Jul","France","Western Europe",43.836699,4.360054,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Aug","France","Western Europe",48.856614,2.352222,"no","yes","Bombing/Explosion","Journalists & Media","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Aug","France","Western Europe",48.856614,2.352222,"no","yes","Bombing/Explosion","Journalists & Media","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Aug","Belgium","Western Europe",50.850335,4.351685,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Aug","West Germany (FRG)","Western Europe",49.484677,8.476728,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Aug","West Germany (FRG)","Western Europe",49.484677,8.476728,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Aug","West Germany (FRG)","Western Europe",50.111445,8.680615,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Aug","Spain","Western Europe",43.320812,-1.984447,"no","yes","Armed Assault","Business","Firearms",0,"Minor","no","yes","no","no","no"
1974,"Sep","Greece","Western Europe",37.97918,23.716647,"no","yes","Bombing/Explosion","Government (Diplomatic)","Bombs",2,"Minor","no","yes","yes","yes","no"
1974,"Sep","Greece","Western Europe",37.97918,23.716647,"no","yes","Bombing/Explosion","Airports & Aircraft","Bombs",88,"Major","no","yes","yes","yes","no"
1974,"Sep","Spain","Western Europe",40.416691,-3.700345,"no","yes","Bombing/Explosion","Business","Bombs",12,"Minor","no","yes","yes","yes","no"
1974,"Sep","Netherlands","Western Europe",52.069858,4.291111,"no","yes","Hostage Taking (Barricade Incident)","Government (Diplomatic)","Firearms",0,"Minor","yes","yes","no","no","no"
1974,"Sep","Dominican Republic","Central America",18.456792,-69.951164,"no","yes","Hostage Taking (Barricade Incident)","Government (Diplomatic)","Firearms",0,"Minor","yes","yes","no","no","no"
1974,"Oct","Italy","Western Europe",45.463681,9.188171,"no","yes","Facility/Infrastructure Attack","Business","Incendiary",0,"Minor","no","yes","no","no","no"
1974,"Oct","Italy","Western Europe",45.463681,9.188171,"no","yes","Facility/Infrastructure Attack","Business","Incendiary",0,"Major","no","yes","no","no","no"
1974,"Oct","Great Britain","Western Europe",51.236419,-0.570291,"no","yes","Bombing/Explosion","Business","Bombs",5,"Minor","no","yes","yes","yes","no"
1974,"Oct","Great Britain","Western Europe",51.500152,-0.126236,"no","yes","Bombing/Explosion","Military","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Oct","Great Britain","Western Europe",51.500152,-0.126236,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Oct","Italy","Western Europe",43.768732,11.256901,"no","yes","Armed Assault","Business","Firearms",2,"Minor","no","no","yes","no","no"
1974,"Nov","Italy","Western Europe",41.89052,12.494249,"no","yes","Facility/Infrastructure Attack","Business","Incendiary",0,"Minor","no","yes","no","no","no"
1974,"Nov","Great Britain","Western Europe",51.500152,-0.126236,"no","yes","Bombing/Explosion","Business","Bombs",1,"Minor","no","no","yes","yes","no"
1974,"Nov","West Germany (FRG)","Western Europe",51.482917,7.211808,"no","yes","Facility/Infrastructure Attack","Government (General)","Incendiary",0,"Minor","no","yes","no","no","no"
1974,"Nov","West Germany (FRG)","Western Europe",50.111445,8.680615,"no","yes","Facility/Infrastructure Attack","Government (General)","Incendiary",0,"Minor","no","yes","no","no","no"
1974,"Nov","West Germany (FRG)","Western Europe",52.505803,13.331741,"no","yes","Facility/Infrastructure Attack","Police","Incendiary",0,"Minor","no","yes","no","no","no"
1974,"Nov","Italy","Western Europe",43.768732,11.256901,"no","yes","Bombing/Explosion","Government (Diplomatic)","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Nov","Mexico","North America",19.432608,-99.133207,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Nov","Great Britain","Western Europe",52.482961,-1.893592,"yes","yes","Bombing/Explosion","Business","Bombs",10.5,"Minor","no","yes","yes","yes","no"
1974,"Nov","Great Britain","Western Europe",52.482961,-1.893592,"yes","yes","Bombing/Explosion","Business","Bombs",10.5,"Minor","no","yes","yes","yes","no"
1974,"Dic","Spain","Western Europe",43.012087,-7.555851,"no","yes","Armed Assault","Business","Firearms",0,"Minor","no","yes","no","no","no"
1974,"Dic","Great Britain","Western Europe",51.500152,-0.126236,"no","yes","Bombing/Explosion","Telecommunication","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Dic","Great Britain","Western Europe",51.500152,-0.126236,"no","yes","Bombing/Explosion","Telecommunication","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Dic","Great Britain","Western Europe",51.500152,-0.126236,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1974,"Dic","Spain","Western Europe",41.387917,2.169919,"no","yes","Armed Assault","Business","Firearms",0,"Minor","no","no","no","no","no"
1974,"Dic","Nicaragua","Central America",12.136389,-86.251389,"no","yes","Hostage Taking (Kidnapping)","Government (General)","Firearms",0,"Minor","yes","no","no","no","no"
1975,"Jan","Spain","Western Europe",40.416691,-3.700345,"no","yes","Armed Assault","Private Citizens & Property","Incendiary",0,"Minor","no","no","no","no","no"
1975,"Jan","Great Britain","Western Europe",51.500152,-0.126236,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",2,"Minor","no","yes","yes","yes","no"
1975,"Jan","France","Western Europe",48.856614,2.352222,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",0,"Minor","no","yes","no","yes","yes"
1975,"Jan","Switzerland","Western Europe",46.4892,7.21237,"no","yes","Assassination","Journalists & Media","Incendiary",0,"Minor","no","yes","no","no","no"
1975,"Jan","United States","North America",40.71455,-74.007124,"no","yes","Bombing/Explosion","Business","Bombs",4,"Minor","no","yes","yes","yes","no"
1975,"Jan","Mexico","North America",19.6,-99.05,"no","yes","Armed Assault","Business","Firearms",1,"Minor","no","yes","yes","no","no"
1975,"Jan","United States","North America",38.89037,-77.031959,"no","yes","Bombing/Explosion","Government (General)","Bombs",0,"Minor","no","no","no","yes","yes"
1975,"Feb","United States","North America",39.74001,-104.992259,"no","yes","Bombing/Explosion","Government (General)","Bombs",0,"Minor","no","no","no","yes","yes"
1975,"Feb","France","Western Europe",48.856614,2.352222,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1975,"Feb","Italy","Western Europe",41.89052,12.494249,"no","yes","Facility/Infrastructure Attack","Police","Incendiary",0,"Minor","no","no","no","no","no"
